SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,623 159th St,Whitestone,NY,11357,948888,3,1.5,Whitestone,1088,1750,1945,2,872,,Active,,,https://www.redfin.com/NY/Whitestone/623-159th-St-11357/home/20866252,OneKey® MLS as Distributed by MLS Grid,971593,N,Y,40.7949857,-73.8020553
MLS Listing,,Multi-Family (2-4 Unit),420 Thieriot Ave #2,Bronx,NY,10473,789000,2,1.0,Bronx,1400,2500,1920,2,564,,Active,,,https://www.redfin.com/NY/Bronx/420-Thieriot-Ave-10473/unit-2/home/200865407,OneKey® MLS as Distributed by MLS Grid,971123,N,Y,40.813779,-73.8599969
MLS Listing,,Condo/Co-op,3810 Greystone Ave #501,Bronx,NY,10463,289000,1,1.0,Bronx,796,,1939,2,363,,Active,,,https://www.redfin.com/NY/Bronx/3810-Greystone-Ave-10463/unit-501/home/200864856,OneKey® MLS as Distributed by MLS Grid,971580,N,Y,40.8878227,-73.9049022
MLS Listing,,Condo/Co-op,17-85 215th St Unit 16H,Bayside,NY,11360,670000,2,2.0,Towers at Water's Edge,1200,,1969,2,558,,Active,March-15-2026 12:00 PM,March-15-2026 01:00 PM,https://www.redfin.com/NY/Bayside/1785-215th-St-11360/unit-16H/home/20628530,OneKey® MLS as Distributed by MLS Grid,971539,N,Y,40.7851456,-73.7757784
MLS Listing,,Multi-Family (2-4 Unit),39-31 47th Ave,Queens,NY,11104,2290000,4,3.0,Sunnyside,2705,1900,1930,2,847,,Active,,,https://www.redfin.com/NY/Queens/39-31-47th-Ave-11104/home/50259810,OneKey® MLS as Distributed by MLS Grid,971452,N,Y,40.742118,-73.925307
MLS Listing,,Multi-Family (2-4 Unit),10156 107th St,Ozone Park,NY,11416,1599000,8,4.0,Ozone Park,2360,3000,1920,2,678,,Active,,,https://www.redfin.com/NY/Ozone-Park/10156-107th-St-11416/home/20774357,OneKey® MLS as Distributed by MLS Grid,971550,N,Y,40.6854393,-73.8355145
MLS Listing,,Multi-Family (2-4 Unit),387 Jerome St,Brooklyn,NY,11207,1250000,9,5.0,Brooklyn,2934,2000,2004,2,426,,Active,March-15-2026 01:00 PM,March-15-2026 04:00 PM,https://www.redfin.com/NY/Brooklyn/387-Jerome-St-11207/home/40759933,OneKey® MLS as Distributed by MLS Grid,971566,N,Y,40.6723032,-73.8862117
MLS Listing,,Multi-Family (2-4 Unit),159-06 100 St,Howard Beach,NY,11414,999000,3,2.0,Howard Beach,1623,6000,1945,2,616,,Active,,,https://www.redfin.com/NY/Howard-Beach/15906-100th-St-11414/home/20680344,OneKey® MLS as Distributed by MLS Grid,971558,N,Y,40.6598693,-73.8336394
MLS Listing,,Multi-Family (5+ Unit),5813 6th Ave,Brooklyn,NY,11220,3948000,,,Brooklyn,5600,2000,,2,705,,Active,,,https://www.redfin.com/NY/Brooklyn/5813-6th-Ave-11220/home/40695276,BNYMLS,499629,N,Y,40.6388753,-74.0129246
MLS Listing,,Condo/Co-op,74-81 220th St #2,Oakland Gardens,NY,11364,380000,2,1.0,Windsor Oaks,850,,1950,2,447,,Active,,,https://www.redfin.com/NY/Oakland-Gardens/74-81-220th-St-11364/unit-2/home/200862858,OneKey® MLS as Distributed by MLS Grid,971376,N,Y,40.7399507,-73.7530009
MLS Listing,,Multi-Family (2-4 Unit),964 Hemlock St,Brooklyn,NY,11208,899000,0,,Brooklyn,2537,1800,2005,2,354,,Active,,,https://www.redfin.com/NY/Brooklyn/964-Hemlock-St-11208/home/40659547,OneKey® MLS as Distributed by MLS Grid,971541,N,Y,40.664881,-73.8667273
MLS Listing,,Multi-Family (2-4 Unit),35-44 100 st. Street,Corona,NY,11368,1300,0,,Corona,,,1910,2,,,Active,,,https://www.redfin.com/NY/Corona/3544-100th-St-11368/home/20922399,OneKey® MLS as Distributed by MLS Grid,971534,N,Y,40.7528652,-73.8677786
MLS Listing,,Single Family Residential,76 Douglas Rd,Staten Island,NY,10304,2145000,4,2.5,Brooklyn,5320,12133,1999,2,403,,Active,,,https://www.redfin.com/NY/Staten-Island/76-Douglas-Rd-10304/home/56123547,BNYMLS,499605,N,Y,40.6056107,-74.0952456
MLS Listing,,Single Family Residential,50 Fort Pl Unit A6a,Staten Island,NY,10301,318888,1,1.0,St. George,750,39700,1963,2,425,774,Pre On-Market,,,https://www.redfin.com/NY/Staten-Island/50-Fort-Pl-10301/unit-A6a/home/181468732,SIBORMLS,2601306,N,Y,40.6414367,-74.0802253
MLS Listing,,Condo/Co-op,193-02 39 Ave #1,Flushing,NY,11358,248000,1,1.0,Flushing,650,,1950,2,382,765,Active,,,https://www.redfin.com/NY/Flushing/19302-39th-Ave-11358/unit-1/home/20626374,OneKey® MLS as Distributed by MLS Grid,970520,N,Y,40.7618232,-73.7890452
MLS Listing,,Multi-Family (2-4 Unit),699 86th St,Brooklyn,NY,11228,1980000,6,2.0,Brooklyn,,1900,1923,2,,,Active,,,https://www.redfin.com/NY/Brooklyn/699-86th-St-11228/home/174215203,BNYMLS,499616,N,Y,40.6190909,-74.021853
MLS Listing,,Single Family Residential,51-06 216th St,Bayside Hills,NY,11364,1268000,3,1.5,Bayside,1600,5610,1935,2,793,,Active,,,https://www.redfin.com/NY/Bayside-Hills/5106-216th-St-11364/home/20809173,OneKey® MLS as Distributed by MLS Grid,971507,N,Y,40.7534195,-73.7641425
MLS Listing,,Multi-Family (2-4 Unit),9530 117th St,South Richmond Hill,NY,11419,899000,4,2.0,Richmond Hill S.,1656,1878,1910,2,543,,Pre On-Market,,,https://www.redfin.com/NY/South-Richmond-Hill/9530-117th-St-11419/home/20776076,OneKey® MLS as Distributed by MLS Grid,971327,N,Y,40.6910322,-73.8286848
MLS Listing,,Multi-Family (2-4 Unit),5615 4th Ave,Brooklyn,NY,11220,6800000,8,4.0,Brooklyn,7200,5500,1920,2,944,,Active,,,https://www.redfin.com/NY/Brooklyn/5615-4th-Ave-11220/home/200860710,BNYMLS,499619,N,Y,40.6426234,-74.0161834
MLS Listing,,Condo/Co-op,100-25 Queens Blvd Unit 7M,Forest Hills,NY,11375,359000,0,1.0,Forest Hills,600,,1950,2,598,732,Active,March-15-2026 12:00 PM,March-15-2026 01:30 PM,https://www.redfin.com/NY/Forest-Hills/10025-Queens-Blvd-11375/unit-7M/home/20914588,OneKey® MLS as Distributed by MLS Grid,971117,N,Y,40.727158,-73.852415
MLS Listing,,Multi-Family (2-4 Unit),45-25 168th St,Flushing,NY,11358,1538000,6,2.0,Flushing,2076,4000,1930,2,741,,Pre On-Market,,,https://www.redfin.com/NY/Flushing/4525-168th-St-11358/home/20846509,OneKey® MLS as Distributed by MLS Grid,971500,N,Y,40.7551765,-73.7987595
MLS Listing,,Multi-Family (2-4 Unit),727 E 83rd St,Brooklyn,NY,11236,1200000,7,3.0,Brooklyn,2870,3000,2004,2,418,,Active,,,https://www.redfin.com/NY/Brooklyn/727-E-83rd-St-11236/home/40885614,OneKey® MLS as Distributed by MLS Grid,971408,N,Y,40.6379749,-73.9119048
MLS Listing,,Multi-Family (2-4 Unit),686 E 98th St,Brooklyn,NY,11236,949900,7,2.0,Brooklyn,2208,2000,1925,2,430,,Active,,,https://www.redfin.com/NY/Brooklyn/686-E-98th-St-11236/home/40890266,OneKey® MLS as Distributed by MLS Grid,971498,N,Y,40.6528661,-73.909792
MLS Listing,,Single Family Residential,103-26 170th St,Jamaica,NY,11433,735000,5,2.0,Jamaica,1400,2500,1920,2,525,,Active,,,https://www.redfin.com/NY/Jamaica/10326-170th-St-11433/home/20756966,OneKey® MLS as Distributed by MLS Grid,971496,N,Y,40.7026692,-73.7881762
MLS Listing,,Condo/Co-op,41-25 Kissena Blvd Unit 5L,Flushing,NY,11355,765000,2,1.0,Flushing,821,91600,1960,2,932,769,Active,,,https://www.redfin.com/NY/Flushing/4125-Kissena-Blvd-11355/unit-5L/home/20857694,OneKey® MLS as Distributed by MLS Grid,971477,N,Y,40.7582726,-73.8283984
MLS Listing,,Single Family Residential,45 Targee St,Staten Island,NY,10304,458000,2,1.0,Stapleton,896,1275,1930,2,511,,Active,,,https://www.redfin.com/NY/Staten-Island/45-Targee-St-10304/home/56092162,SIBORMLS,2601304,N,Y,40.6260886,-74.0831062
MLS Listing,,Single Family Residential,11565 Mexico St,Saint Albans,NY,11412,659000,3,2.0,Saint Albans,1192,4000,1920,2,553,,Active,,,https://www.redfin.com/NY/Saint-Albans/11565-Mexico-St-11412/home/20752755,OneKey® MLS as Distributed by MLS Grid,971487,N,Y,40.6941944,-73.7633218
MLS Listing,,Condo/Co-op,90-50 Union Tpke Unit 15H,Ridgewood,NY,11385,349900,1,1.0,Glendale,295340,183680,1965,2,1,,Active,,,https://www.redfin.com/NY/Ridgewood/90-50-Union-Tpke-11385/unit-15H/home/200860552,OneKey® MLS as Distributed by MLS Grid,961357,N,Y,40.705996,-73.8549088
MLS Listing,,Condo/Co-op,3500 Snyder Ave Unit 7R,Brooklyn,NY,11203,300000,1,1.0,Brooklyn,800,,,2,375,,Active,,,https://www.redfin.com/NY/Brooklyn/3500-Snyder-Ave-11203/unit-7R/home/178493015,BNYMLS,499566,N,Y,40.648967,-73.9441368
MLS Listing,,Single Family Residential,15723 14th Ave,Whitestone,NY,11357,1299000,5,3.0,Whitestone,3140,6000,1930,2,414,,Active,,,https://www.redfin.com/NY/Whitestone/15723-14th-Ave-11357/home/20864085,OneKey® MLS as Distributed by MLS Grid,971456,N,Y,40.7893672,-73.8039722
MLS Listing,,Multi-Family (2-4 Unit),288 Ashford St,Brooklyn,NY,11207,939000,5,5.0,Brooklyn,1384,2250,1910,2,678,,Pre On-Market,March-28-2026 01:00 AM,March-28-2026 03:00 PM,https://www.redfin.com/NY/Brooklyn/288-Ashford-St-11207/home/40759413,OneKey® MLS as Distributed by MLS Grid,968002,N,Y,40.6753327,-73.8856983
MLS Listing,,Multi-Family (2-4 Unit),303 Avenue N,Brooklyn,NY,11230,2495000,6,3.0,Brooklyn,2368,2000,1930,2,1054,,Active,March-15-2026 12:30 PM,March-15-2026 01:30 PM,https://www.redfin.com/NY/Brooklyn/303-Avenue-N-11230/home/40836079,BNYMLS,499613,N,Y,40.6145003,-73.9717194
MLS Listing,,Multi-Family (2-4 Unit),34-46 107th St,Corona,NY,11368,1880000,0,,Corona,2480,2605,1930,2,758,,Active,,,https://www.redfin.com/NY/Corona/3446-107th-St-11368/home/20925709,OneKey® MLS as Distributed by MLS Grid,971445,N,Y,40.7548285,-73.8615899
MLS Listing,,Single Family Residential,11747 133rd St,South Ozone Park,NY,11420,799000,6,3.0,South Ozone Park,1980,4000,1915,2,404,,Active,,,https://www.redfin.com/NY/South-Ozone-Park/11747-133rd-St-11420/home/20724750,OneKey® MLS as Distributed by MLS Grid,971427,N,Y,40.6755372,-73.8054576
MLS Listing,,Single Family Residential,202-12 100th Ave,Hollis,NY,11423,809000,3,2.5,Hollis,1440,4000,1930,2,562,,Active,,,https://www.redfin.com/NY/Hollis/20212-100th-Ave-11423/home/20739931,OneKey® MLS as Distributed by MLS Grid,971429,N,Y,40.7109315,-73.75714
MLS Listing,,Condo/Co-op,222-89 Braddock Ave Unit 3-D,Jamaica,NY,11428,169000,0,1.0,Bellerose,550,,1964,2,307,,Active,,,https://www.redfin.com/NY/Jamaica/222-89-Braddock-Ave-11428/unit-3-D/home/200860078,OneKey® MLS as Distributed by MLS Grid,971417,N,Y,40.7287839,-73.7356062
MLS Listing,,Multi-Family (2-4 Unit),614 Grassmere Ter,Far Rockaway,NY,11691,999000,6,4.0,Far Rockaway,2116,3664,1960,2,472,,Active,,,https://www.redfin.com/NY/Far-Rockaway/614-Grassmere-Ter-11691/home/20674945,BNYMLS,499611,N,Y,40.6004854,-73.7578465
MLS Listing,,Condo/Co-op,3121 Middletown Rd Unit 8J,Bronx,NY,10461,199000,1,1.5,Bronx,700,,1980,2,284,,Active,,,https://www.redfin.com/NY/Bronx/3121-Middletown-Rd-10461/unit-8J/home/200859973,OneKey® MLS as Distributed by MLS Grid,970484,N,Y,40.8455961,-73.8264218
MLS Listing,,Multi-Family (2-4 Unit),15 Androvette Ave,Staten Island,NY,10312,1350000,6,5.0,Huguenot,3930,4280,2016,2,344,,Active,,,https://www.redfin.com/NY/Staten-Island/15-Androvette-Ave-10312/home/105470415,SIBORMLS,2601301,N,Y,40.530938,-74.1926578
MLS Listing,,Condo/Co-op,144-27 72nd Ave Unit 36A,Flushing,NY,11367,485000,2,1.0,Flushing,1000,,1948,2,485,,Active,,,https://www.redfin.com/NY/Flushing/14427-72nd-Ave-11367/unit-36A/home/148572233,OneKey® MLS as Distributed by MLS Grid,970812,N,Y,40.7271217,-73.8206836
MLS Listing,,Single Family Residential,17205 89th Ave,Jamaica,NY,11432,700000,3,1.0,Jamaica,1376,2000,1915,2,509,,Active,,,https://www.redfin.com/NY/Jamaica/17205-89th-Ave-11432/home/20762814,OneKey® MLS as Distributed by MLS Grid,971342,N,Y,40.7100958,-73.7889292
MLS Listing,,Condo/Co-op,2711 Avenue X Unit 6C,Brooklyn,NY,11235,459000,2,2.0,Brooklyn,1250,,,2,367,,Active,,,https://www.redfin.com/NY/Brooklyn/2711-Avenue-X-11235/unit-6C/home/40673686,BNYMLS,499514,N,Y,40.5938711,-73.9430084
MLS Listing,,Single Family Residential,119 W 122nd St,New York,NY,10027,2125000,8,4.0,New York (Manhattan),4126,2027,1910,2,515,,Active,March-15-2026 02:30 PM,March-15-2026 03:30 PM,https://www.redfin.com/NY/New-York/119-W-122nd-St-10027/home/173993397,OneKey® MLS as Distributed by MLS Grid,971383,N,Y,40.8063938,-73.9478073
MLS Listing,,Multi-Family (2-4 Unit),664 Remsen Ave,Brooklyn,NY,11236,975000,4,2.0,Brooklyn,2332,2200,1935,2,418,,Active,,,https://www.redfin.com/NY/Brooklyn/664-Remsen-Ave-11236/home/40775265,OneKey® MLS as Distributed by MLS Grid,971372,N,Y,40.6506104,-73.9179637
MLS Listing,,Multi-Family (2-4 Unit),155-17 65th Ave,Flushing,NY,11367,1150000,4,2.0,Flushing,1548,1967,1940,2,743,,Active,,,https://www.redfin.com/NY/Flushing/15517-65th-Ave-11367/home/20820437,OneKey® MLS as Distributed by MLS Grid,971146,N,Y,40.7372766,-73.8126133
MLS Listing,,Single Family Residential,47 Garden St,Staten Island,NY,10314,819000,3,1.5,Westerleigh,1584,1018,1995,2,517,,Active,,,https://www.redfin.com/NY/Staten-Island/47-Garden-St-10314/home/56095806,SIBORMLS,2601300,N,Y,40.6116056,-74.1238919
MLS Listing,,Single Family Residential,103-17 113th St,South Richmond Hill,NY,11419,699999,3,1.0,Richmond Hill S.,1290,1942,1920,2,543,,Active,,,https://www.redfin.com/NY/South-Richmond-Hill/10317-113th-St-11419/home/20771717,OneKey® MLS as Distributed by MLS Grid,971355,N,Y,40.6860663,-73.8296038
MLS Listing,,Condo/Co-op,105-37 64th Ave Unit 3C,Forest Hills,NY,11375,220000,0,1.0,Aero Management,500,,1960,2,440,,Active,,,https://www.redfin.com/NY/Forest-Hills/10537-64th-Ave-11375/unit-3C/home/20657037,OneKey® MLS as Distributed by MLS Grid,967893,N,Y,40.7330683,-73.8505846
MLS Listing,,Single Family Residential,15 Washington Blvd,Mount Vernon,NY,10550,475000,2,1.0,Mount Vernon,772,3049,1921,2,615,,Active,,,https://www.redfin.com/NY/Mount-Vernon/15-Washington-Blvd-10550/home/19997975,OneKey® MLS as Distributed by MLS Grid,971330,N,Y,40.8939606,-73.8283653
MLS Listing,,Multi-Family (2-4 Unit),54-35 69th Ln,Maspeth,NY,11378,1398000,6,4.0,Maspeth,2000,2250,1940,2,699,,Active,,,https://www.redfin.com/NY/Maspeth/5435-69th-Ln-11378/home/20909365,OneKey® MLS as Distributed by MLS Grid,965356,N,Y,40.7282179,-73.8937198
MLS Listing,,Multi-Family (2-4 Unit),246 W 132nd St,New York,NY,10027,2595000,5,5.0,New York (Manhattan),4860,1800,1910,2,534,,Active,March-15-2026 04:00 PM,March-15-2026 05:00 PM,https://www.redfin.com/NY/New-York/246-W-132nd-St-10027/home/45306588,OneKey® MLS as Distributed by MLS Grid,971345,N,Y,40.8138965,-73.9467454
MLS Listing,,Condo/Co-op,33-47 91st St Unit 5A,Jackson Heights,NY,11372,125790,2,1.5,Jackson Heights,,,1958,2,,,Active,,,https://www.redfin.com/NY/Jackson-Heights/3347-91st-St-11372/unit-5A/home/20659955,OneKey® MLS as Distributed by MLS Grid,971320,N,Y,40.7550901,-73.876501
MLS Listing,,Multi-Family (2-4 Unit),311 Liberty Ave,Staten Island,NY,10305,1299999,6,3.0,Dongan Hills- Below Hylan,2802,3755,2026,2,464,,Active,,,https://www.redfin.com/NY/Staten-Island/311-Liberty-Ave-10305/home/192364133,SIBORMLS,2601299,N,Y,40.5855391,-74.0913405
MLS Listing,,Condo/Co-op,1517 70th St Unit 2B,Brooklyn,NY,11228,755000,3,2.0,Brooklyn,1153,,2006,2,655,,Active,March-15-2026 12:00 PM,March-15-2026 02:00 PM,https://www.redfin.com/NY/Brooklyn/1517-70th-St-11228/unit-2B/home/40918053,BNYMLS,499598,N,Y,40.6203472,-73.9994078
MLS Listing,,Single Family Residential,1260 Adee Ave,Bronx,NY,10469,610000,2,2.0,Bronx,1080,2025,1940,2,565,,Active,,,https://www.redfin.com/NY/Bronx/1260-Adee-Ave-10469/home/44734763,OneKey® MLS as Distributed by MLS Grid,971325,N,Y,40.8691985,-73.8503718
MLS Listing,,Single Family Residential,11 Ocean Driveway,Staten Island,NY,10312,899999,3,1.5,S.E. Annadale,2156,2500,1956,2,417,,Active,,,https://www.redfin.com/NY/Staten-Island/11-Ocean-Driveway-10312/home/56034810,SIBORMLS,2601297,N,Y,40.5280631,-74.1610524
MLS Listing,,Single Family Residential,68 Daffodil Ln,Staten Island,NY,10314,379999,1,1.0,Heartland Village,661,661,1990,2,575,207,Active,,,https://www.redfin.com/NY/Staten-Island/68-Daffodil-Ln-10314/home/56038445,SIBORMLS,2601296,N,Y,40.5852354,-74.162924
MLS Listing,,Multi-Family (2-4 Unit),770 Woolley Ave,Staten Island,NY,10314,790000,4,2.0,Willowbrook,1568,3632,1970,2,504,,Active,,,https://www.redfin.com/NY/Staten-Island/770-Woolley-Ave-10314/home/56062612,SIBORMLS,2601294,N,Y,40.6038797,-74.1407884
MLS Listing,,Multi-Family (2-4 Unit),84-30 102nd Ave,Ozone Park,NY,11416,959000,5,3.0,Ozone Park,1224,2523,1920,2,783,,Pre On-Market,,,https://www.redfin.com/NY/Ozone-Park/8430-102nd-Ave-11416/home/20782605,OneKey® MLS as Distributed by MLS Grid,964305,N,Y,40.681089,-73.8539095
MLS Listing,,Condo/Co-op,1200 Gravesend Neck Rd Unit 4E,Brooklyn,NY,11229,319000,1,1.0,Brooklyn,900,,,2,354,,Active,March-15-2026 03:00 AM,March-15-2026 04:00 PM,https://www.redfin.com/NY/Brooklyn/1200-Gravesend-Neck-Rd-11229/unit-4E/home/40919879,BNYMLS,499607,N,Y,40.594139,-73.9578875
MLS Listing,,Single Family Residential,309 Liberty Ave,Staten Island,NY,10305,1049999,4,3.5,Dongan Hills- Below Hylan,1673,2500,2026,2,628,,Active,,,https://www.redfin.com/NY/Staten-Island/309-Liberty-Ave-10305/home/200858835,SIBORMLS,2601291,N,Y,40.5854531,-74.0916492
MLS Listing,,Multi-Family (2-4 Unit),714 St. Marks Ave,Brooklyn,NY,11216,1799999,6,2.5,Brooklyn,3600,1800,1910,2,500,,Active,,,https://www.redfin.com/NY/Brooklyn/714-Saint-Marks-Ave-11216/home/195213952,BNYMLS,499608,N,Y,40.6749977,-73.9495293
MLS Listing,,Condo/Co-op,170 72nd St #588,Brooklyn,NY,11209,349000,1,1.0,Brooklyn,700,,1932,2,499,,Active,,,https://www.redfin.com/NY/Brooklyn/170-72nd-St-11209/unit-588/home/40651103,BNYMLS,499604,N,Y,40.6343347,-74.0307747
MLS Listing,,Condo/Co-op,163 Beach 128 St Unit 3A,Rockaway Park,NY,11694,699000,2,2.5,Belle Harbor,1475,,1989,2,474,,Active,,,https://www.redfin.com/NY/Rockaway-Park/163-Beach-128th-St-11694/unit-3A/home/20669539,BNYMLS,499568,N,Y,40.5751113,-73.8467705
MLS Listing,,Multi-Family (2-4 Unit),2753 Wallace Ave,Bronx,NY,10467,1500000,9,4.0,Bronx,3160,2600,1925,2,475,,Active,,,https://www.redfin.com/NY/Bronx/2753-Wallace-Ave-10467/home/44741414,OneKey® MLS as Distributed by MLS Grid,971282,N,Y,40.8674542,-73.8646869
MLS Listing,,Multi-Family (2-4 Unit),91-59 Chicot Rd,Ozone Park,NY,11417,729888,2,1.0,Ozone Park,1024,2500,1920,2,713,,Active,,,https://www.redfin.com/NY/Ozone-Park/9159-Chicot-Ct-11417/home/20729734,OneKey® MLS as Distributed by MLS Grid,971221,N,Y,40.6761423,-73.8442904
MLS Listing,,Multi-Family (2-4 Unit),3133 Nostrand Ave,Brooklyn,NY,11229,1630000,5,2.5,Brooklyn,2161,2108,1930,2,754,,Active,,,https://www.redfin.com/NY/Brooklyn/3133-Nostrand-Ave-11229/home/40846236,BNYMLS,499578,N,Y,40.6079625,-73.9429969
MLS Listing,,Single Family Residential,120-30 226th St,Cambria Heights,NY,11411,1050000,7,4.0,Cambria Heights,2850,4000,1945,2,368,,Active,,,https://www.redfin.com/NY/Cambria-Heights/12030-226th-St-11411/home/20697850,OneKey® MLS as Distributed by MLS Grid,971275,N,Y,40.6878311,-73.7381342
MLS Listing,,Single Family Residential,21607 110th Ave,Queens Village,NY,11429,920000,4,3.0,Queens Village,1540,4000,1930,2,597,,Active,,,https://www.redfin.com/NY/Queens-Village/21607-110th-Ave-11429/home/20736782,OneKey® MLS as Distributed by MLS Grid,971276,N,Y,40.7087472,-73.7412466
MLS Listing,,Condo/Co-op,2550 Olinville Ave Unit 2H,The Bronx,NY,10467,235000,1,1.0,Bronx,752,,1965,2,313,,Active,,,https://www.redfin.com/NY/The-Bronx/2550-Olinville-Ave-10467/unit-2H/home/144677233,OneKey® MLS as Distributed by MLS Grid,971271,N,Y,40.8644237,-73.8680481
MLS Listing,,Condo/Co-op,1594 Metropolitan Ave Unit MH,Bronx,NY,10462,250000,1,1.0,Bronx,613,,1942,2,408,787,Active,,,https://www.redfin.com/NY/Bronx/1594-Metropolitan-Ave-10462/unit-MH/home/44747204,OneKey® MLS as Distributed by MLS Grid,971247,N,Y,40.8391003,-73.8566691
MLS Listing,,Multi-Family (2-4 Unit),1330 Croes Ave,Bronx,NY,10472,1350000,6,,Bronx,3685,2500,1930,2,366,,Pre On-Market,,,https://www.redfin.com/NY/Bronx/1330-Croes-Ave-10472/home/44759839,OneKey® MLS as Distributed by MLS Grid,964601,N,Y,40.8334107,-73.8712984
MLS Listing,,Single Family Residential,28 Jamie Ln,Staten Island,NY,10312,540000,2,2.0,Arden Heights,1524,516,1999,2,354,158,Active,,,https://www.redfin.com/NY/Staten-Island/28-Jamie-Ln-10312/home/56136281,SIBORMLS,2601289,N,Y,40.5631746,-74.1845491
MLS Listing,,Condo/Co-op,7666 Austin St Unit 5C,Forest Hills,NY,11375,378000,2,1.0,Forest Hills,850,,1931,2,445,,Pre On-Market,,,https://www.redfin.com/NY/Forest-Hills/7666-Austin-St-11375/unit-5C/home/21696959,OneKey® MLS as Distributed by MLS Grid,971027,N,Y,40.714681,-73.8359142
MLS Listing,,Condo/Co-op,1213 Avenue Z Unit B38,Brooklyn,NY,11235,409000,1,1.0,Brooklyn,900,,1960,2,454,,Active,,,https://www.redfin.com/NY/Brooklyn/1213-Avenue-Z-11235/unit-B38/home/40673108,OneKey® MLS as Distributed by MLS Grid,971045,N,Y,40.5881956,-73.9574713
MLS Listing,,Condo/Co-op,1165 E 54th St Unit 1Z,Brooklyn,NY,11234,139000,1,1.0,Brooklyn,522,,,2,266,,Active,,,https://www.redfin.com/NY/Brooklyn/1165-E-54th-St-11234/unit-1Z/home/195636674,BNYMLS,499398,N,Y,40.6295092,-73.9236411
MLS Listing,,Single Family Residential,10424 210th St,Queens Village,NY,11429,824998,4,1.0,Queens Village,1016,4000,1945,2,812,,Active,,,https://www.redfin.com/NY/Queens-Village/10424-210th-St-11429/home/20738721,OneKey® MLS as Distributed by MLS Grid,971249,N,Y,40.7104547,-73.7488024
MLS Listing,,Single Family Residential,63 Bogota St,Staten Island,NY,10314,664900,3,2.5,New Springville,1200,1260,1993,2,554,,Active,,,https://www.redfin.com/NY/Staten-Island/63-Bogota-St-10314/home/56042779,SIBORMLS,2601288,N,Y,40.5860884,-74.1473207
MLS Listing,,Condo/Co-op,242-05 61 Ave Unit F13 Lower,Little Neck,NY,11362,369000,3,1.0,Beech Hills,1050,,1950,2,351,1325,Active,,,https://www.redfin.com/NY/Little-Neck/242-05-61st-Ave-11362/unit-F13-Lower/home/200858242,OneKey® MLS as Distributed by MLS Grid,970574,N,Y,40.7557839,-73.738878
MLS Listing,,Multi-Family (2-4 Unit),22 Brokaw Ave,Floral Park,NY,11001,990000,3,2.0,Floral Park,1884,4000,1935,2,525,,Active,,,https://www.redfin.com/NY/Floral-Park/22-Brokaw-Ave-11001/home/22845397,OneKey® MLS as Distributed by MLS Grid,968247,N,Y,40.728811,-73.7072249
MLS Listing,,Condo/Co-op,869 57th St #205,Brooklyn,NY,11220,668000,2,2.0,Brooklyn,603,,2016,2,1108,357,Active,,,https://www.redfin.com/NY/Brooklyn/869-57th-St-11220/unit-205/home/170449643,OneKey® MLS as Distributed by MLS Grid,971053,N,Y,40.6362946,-74.0060557
